longitude,latitude,nrowid,atlantis_pred_group,predator_stage,atlantis_prey_group,taxa_prey,prey,proportion,location,year,author,publication_yr,variable,predator_size,size_units,sample_source,predator_taxa,basin
-122.4113363,47.7916667,933,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,197,mm,stomachs,Bigfin eelpout,Central Puget Sound
-122.4048333,47.7911667,934,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,190.6,mm,stomachs,Blackbelly eelpout,Central Puget Sound
-122.36333333,47.8456,935,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,223.25,mm,stomachs,Blackbelly eelpout,Central Puget Sound
-122.4113363,47.7916667,936,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,196.33333333333334,mm,stomachs,Blackbelly eelpout,Central Puget Sound
-122.3590889,47.84294722,937,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,156,mm,stomachs,Blackbelly eelpout,Central Puget Sound
-122.3976644,47.7063314,938,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,149,mm,stomachs,Blackbelly eelpout,Central Puget Sound
-122.4048333,47.7911667,939,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,147.9090909090909,mm,stomachs,Blacktip poacher,Central Puget Sound
-122.344694,47.8515177,940,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,154,mm,stomachs,Blacktip poacher,Central Puget Sound
-122.3652344,47.4374878,941,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,158.63636363636363,mm,stomachs,Blacktip poacher,Central Puget Sound
-122.4049694,47.53845833,942,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,155,mm,stomachs,Blacktip poacher,Central Puget Sound
-122.4064941,47.5473307,943,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,158.66666666666666,mm,stomachs,Blacktip poacher,Central Puget Sound
-122.344694,47.8515177,944,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,184,mm,stomachs,Bluespotted poacher,Central Puget Sound
-122.3652344,47.4374878,945,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,172,mm,stomachs,Bluespotted poacher,Central Puget Sound
-122.4064941,47.5473307,946,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,177,mm,stomachs,Bluespotted poacher,Central Puget Sound
-122.4048333,47.7911667,947,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,165.45714285714286,mm,stomachs,Bluespotted poacher,Central Puget Sound
-122.3991862,47.7888794,948,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,192.75,mm,stomachs,CO sole,Central Puget Sound
-122.39233333,47.706333333,949,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,260,mm,stomachs,CO sole,Central Puget Sound
-122.4029948,47.5501506,950,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,217.5,mm,stomachs,CO sole,Central Puget Sound
-122.3516439,47.8438477,951,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,221.25,mm,stomachs,CO sole,Central Puget Sound
-122.4012,47.53884167,952,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,265,mm,stomachs,CO sole,Central Puget Sound
-122.4043457,47.7088745,953,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,191,mm,stomachs,Dover sole,Central Puget Sound
-122.3615967,47.4376953,954,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,180.55555555555554,mm,stomachs,Dover sole,Central Puget Sound
-122.344694,47.8515177,955,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,156.66666666666666,mm,stomachs,Dover sole,Central Puget Sound
-122.4048333,47.7911667,956,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,173.0909090909091,mm,stomachs,Dover sole,Central Puget Sound
-122.36333333,47.8456,957,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,278.44444444444446,mm,stomachs,Dover sole,Central Puget Sound
-122.3640137,47.4334188,958,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,283.3333333333333,mm,stomachs,Dover sole,Central Puget Sound
-122.3976644,47.7063314,959,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,181.66666666666666,mm,stomachs,Dover sole,Central Puget Sound
-122.4012,47.53884167,960,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,188.33333333333334,mm,stomachs,Dover sole,Central Puget Sound
-122.4017861,47.78638611,961,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,229.5,mm,stomachs,Dover sole,Central Puget Sound
-122.3652344,47.4374878,962,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,198.625,mm,stomachs,Dover sole,Central Puget Sound
-122.3921794,47.7220337,963,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,365,mm,stomachs,Dover sole,Central Puget Sound
-122.3590889,47.84294722,964,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,156.75,mm,stomachs,Dover sole,Central Puget Sound
-122.3590889,47.84294722,965,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,208.6,mm,stomachs,English sole,Central Puget Sound
-122.4048333,47.7911667,966,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,235.25,mm,stomachs,English sole,Central Puget Sound
-122.39233333,47.706333333,967,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,277,mm,stomachs,English sole,Central Puget Sound
-122.4017861,47.78638611,968,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,230.83333333333334,mm,stomachs,English sole,Central Puget Sound
-122.36333333,47.8456,969,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,285.3333333333333,mm,stomachs,English sole,Central Puget Sound
-122.3640137,47.4334188,970,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,370,mm,stomachs,English sole,Central Puget Sound
-122.3991862,47.7888794,971,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,173,mm,stomachs,English sole,Central Puget Sound
-122.3603027,47.4383423,972,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,244.33333333333334,mm,stomachs,English sole,Central Puget Sound
-122.4029948,47.5501506,973,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,256.5,mm,stomachs,English sole,Central Puget Sound
-122.3615967,47.4376953,974,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,258,mm,stomachs,English sole,Central Puget Sound
-122.3976644,47.7063314,975,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,240.28571428571428,mm,stomachs,English sole,Central Puget Sound
-122.4113363,47.7916667,976,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,280.3333333333333,mm,stomachs,English sole,Central Puget Sound
-122.3921794,47.7220337,977,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,280.14285714285717,mm,stomachs,English sole,Central Puget Sound
-122.3652344,47.4374878,978,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,216.25,mm,stomachs,English sole,Central Puget Sound
-122.344694,47.8515177,979,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,197.25,mm,stomachs,Greenstriped rockfish,Central Puget Sound
-122.4043457,47.7088745,980,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,215,mm,stomachs,Greenstriped rockfish,Central Puget Sound
-122.3921794,47.7220337,981,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,436,mm,stomachs,Longnose skate,Central Puget Sound
-122.36333333,47.8456,982,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,537.5,mm,stomachs,Longnose skate,Central Puget Sound
-122.3652344,47.4374878,983,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,524,mm,stomachs,Longnose skate,Central Puget Sound
-122.344694,47.8515177,984,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,430,mm,stomachs,Longnose skate,Central Puget Sound
-122.3640137,47.4334188,985,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,460.5,mm,stomachs,Longnose skate,Central Puget Sound
-122.3921794,47.7220337,986,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,326,mm,stomachs,Longnose skate,Central Puget Sound
-122.3615967,47.4376953,987,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,278,mm,stomachs,Longnose skate,Central Puget Sound
-122.36333333,47.8456,988,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,282.8888888888889,mm,stomachs,Longnose skate,Central Puget Sound
-122.3590889,47.84294722,989,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,235,mm,stomachs,Longnose skate,Central Puget Sound
-122.3640137,47.4334188,990,SSK,juvenile,HE,clupeidea,Clupeidea,0.3333333333333333,NA,2005,Reum,2013,rel_occurrence,313.6666666666667,mm,stomachs,Longnose skate,Central Puget Sound
-122.4064941,47.5473307,991,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,307,mm,stomachs,Longnose skate,Central Puget Sound
-122.4043457,47.7088745,992,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,255.75,mm,stomachs,Pacific hake,Central Puget Sound
-122.3921794,47.7220337,993,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,235,mm,stomachs,Pacific hake,Central Puget Sound
-122.36333333,47.8456,994,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,261.5,mm,stomachs,Pacific hake,Central Puget Sound
-122.4048333,47.7911667,995,HE,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,203.92307692307693,mm,stomachs,Pacific herring,Central Puget Sound
-122.3976644,47.7063314,996,HE,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,193,mm,stomachs,Pacific herring,Central Puget Sound
-122.344694,47.8515177,997,HE,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,214.83333333333334,mm,stomachs,Pacific herring,Central Puget Sound
-122.4017861,47.78638611,998,HE,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,152.75,mm,stomachs,Pacific herring,Central Puget Sound
-122.3615967,47.4376953,999,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,250.28571428571428,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.344694,47.8515177,1000,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,159.5,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.4043457,47.7088745,1001,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,186.33333333333334,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.3603027,47.4383423,1002,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,211,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.4012,47.53884167,1003,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,214.4,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.4017861,47.78638611,1004,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,211.125,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.3590889,47.84294722,1005,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,193.75,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.3976644,47.7063314,1006,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,220.4,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.3991862,47.7888794,1007,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,217.4,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.4048333,47.7911667,1008,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,213.83333333333334,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.39233333,47.706333333,1009,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,210.33333333333334,mm,stomachs,Pacific sanddab,Central Puget Sound
-122.3590889,47.84294722,1010,SMD,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,79.42105263157895,mm,stomachs,Pacific tomcod,Central Puget Sound
-122.4017861,47.78638611,1011,SMD,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,89,mm,stomachs,Pacific tomcod,Central Puget Sound
-122.3615967,47.4376953,1012,SMD,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,170,mm,stomachs,Pacific tomcod,Central Puget Sound
-122.344694,47.8515177,1013,MYCTOPHID,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,173.5,mm,stomachs,Plainfin midshipman,Central Puget Sound
-122.3652344,47.4374878,1014,MYCTOPHID,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,183.16666666666666,mm,stomachs,Plainfin midshipman,Central Puget Sound
-122.4064941,47.5473307,1015,MYCTOPHID,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,183,mm,stomachs,Plainfin midshipman,Central Puget Sound
-122.344694,47.8515177,1016,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,240.5,mm,stomachs,Quillback rockfish,Central Puget Sound
-122.3640137,47.4334188,1017,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,308,mm,stomachs,Quillback rockfish,Central Puget Sound
-122.344694,47.8515177,1018,ROC,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,157.16666666666666,mm,stomachs,Quillback rockfish,Central Puget Sound
-122.4043457,47.7088745,1019,ROC,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,160,mm,stomachs,Quillback rockfish,Central Puget Sound
-122.3652344,47.4374878,1020,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,535,mm,stomachs,Ratfish,Central Puget Sound
-122.4064941,47.5473307,1021,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,452.5,mm,stomachs,Ratfish,Central Puget Sound
-122.4029948,47.5501506,1022,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,493.3333333333333,mm,stomachs,Ratfish,Central Puget Sound
-122.344694,47.8515177,1023,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,371,mm,stomachs,Ratfish,Central Puget Sound
-122.4012,47.53884167,1024,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,458,mm,stomachs,Ratfish,Central Puget Sound
-122.4043457,47.7088745,1025,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,405,mm,stomachs,Ratfish,Central Puget Sound
-122.36333333,47.8456,1026,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,294,mm,stomachs,Ratfish,Central Puget Sound
-122.4048333,47.7911667,1027,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,382,mm,stomachs,Ratfish,Central Puget Sound
-122.36333333,47.8456,1028,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,258.7692307692308,mm,stomachs,Rex sole,Central Puget Sound
-122.4049694,47.53845833,1029,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,310,mm,stomachs,Rex sole,Central Puget Sound
-122.344694,47.8515177,1030,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,213.66666666666666,mm,stomachs,Rex sole,Central Puget Sound
-122.3921794,47.7220337,1031,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,265,mm,stomachs,Rex sole,Central Puget Sound
-122.3590889,47.84294722,1032,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,209.2,mm,stomachs,Rock sole,Central Puget Sound
-122.4017861,47.78638611,1033,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,204.85714285714286,mm,stomachs,Rock sole,Central Puget Sound
-122.3615967,47.4376953,1034,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,206,mm,stomachs,Rock sole,Central Puget Sound
-122.3603027,47.4383423,1035,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,214.07692307692307,mm,stomachs,Rock sole,Central Puget Sound
-122.3976644,47.7063314,1036,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,186.83333333333334,mm,stomachs,Rock sole,Central Puget Sound
-122.39233333,47.706333333,1037,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,241.125,mm,stomachs,Rock sole,Central Puget Sound
-122.4029948,47.5501506,1038,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,227.42857142857142,mm,stomachs,Rock sole,Central Puget Sound
-122.4012,47.53884167,1039,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,236.33333333333334,mm,stomachs,Rock sole,Central Puget Sound
-122.4048333,47.7911667,1040,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,229.5,mm,stomachs,Rock sole,Central Puget Sound
-122.3921794,47.7220337,1041,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,205,mm,stomachs,Rock sole,Central Puget Sound
-122.3590889,47.84294722,1042,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,137,mm,stomachs,Rock sole,Central Puget Sound
-122.3976644,47.7063314,1043,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,127.66666666666667,mm,stomachs,Rock sole,Central Puget Sound
-122.4012,47.53884167,1044,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,110,mm,stomachs,Rock sole,Central Puget Sound
-122.4017861,47.78638611,1045,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,122,mm,stomachs,Rock sole,Central Puget Sound
-122.4029948,47.5501506,1046,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,132,mm,stomachs,Rock sole,Central Puget Sound
-122.3590889,47.84294722,1047,POP,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,87.25,mm,stomachs,Shiner perch,Central Puget Sound
-122.4048333,47.7911667,1048,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,182.25,mm,stomachs,Slender sole,Central Puget Sound
-122.3590889,47.84294722,1049,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,176.66666666666666,mm,stomachs,Slender sole,Central Puget Sound
-122.3615967,47.4376953,1050,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,181,mm,stomachs,Slender sole,Central Puget Sound
-122.4012,47.53884167,1051,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,139.5,mm,stomachs,Slender sole,Central Puget Sound
-122.3652344,47.4374878,1052,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,170.33333333333334,mm,stomachs,Slender sole,Central Puget Sound
-122.3921794,47.7220337,1053,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,173,mm,stomachs,Slender sole,Central Puget Sound
-122.36333333,47.8456,1054,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,190.33333333333334,mm,stomachs,Slender sole,Central Puget Sound
-122.344694,47.8515177,1055,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,194.57142857142858,mm,stomachs,Slender sole,Central Puget Sound
-122.3640137,47.4334188,1056,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,205,mm,stomachs,Slender sole,Central Puget Sound
-122.3590889,47.84294722,1057,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,95.25,mm,stomachs,Slender sole,Central Puget Sound
-122.3652344,47.4374878,1058,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,128.5,mm,stomachs,Slim sculpin,Central Puget Sound
-122.3615967,47.4376953,1059,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,115,mm,stomachs,Slim sculpin,Central Puget Sound
-122.3991862,47.7888794,1060,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,105.875,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.3590889,47.84294722,1061,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,52.5,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.36333333,47.8456,1062,DOG,adult,HE,clupeidea,Clupeidea,0.3333333333333333,NA,2005,Reum,2013,rel_occurrence,716.6666666666666,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3640137,47.4334188,1063,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,634.6,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3991862,47.7888794,1064,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,839,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.344694,47.8515177,1065,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,749,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4064941,47.5473307,1066,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,689,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4048333,47.7911667,1067,DOG,adult,HE,clupeidea,Clupeidea,0.25,NA,2005,Reum,2013,rel_occurrence,691.75,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3652344,47.4374878,1068,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,721,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3921794,47.7220337,1069,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,714.5,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4017861,47.78638611,1070,DOG,adult,HE,clupeidea,Clupeidea,0.471231300345224,NA,2005,Reum,2013,rel_occurrence,748,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3615967,47.4376953,1071,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,724,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3603027,47.4383423,1072,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,566,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4012,47.53884167,1073,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,740,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3976644,47.7063314,1074,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,774,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4012,47.53884167,1075,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,173.33333333333334,mm,stomachs,Sturgeon poacher,Central Puget Sound
